,fromN,toN
7637,172,3251
7638,172,3253
7639,172,3307
7640,172,3338
7641,172,3371
7642,172,3408
7643,172,3435
7644,172,3473
7645,172,3489
7646,172,3506
7647,172,3516
7648,172,3529
7649,172,3580
7650,172,3587
7651,172,3614
7652,172,3670
7653,172,3812
7654,172,3892
7655,172,4798
7656,172,4994
7657,172,6441
7658,172,6498
7659,172,6634
7660,172,8291
7661,172,8293
7662,175,55
7663,173,15
7664,173,35
7665,173,86
7666,173,175
7667,173,214
7668,173,227
7669,173,230
7670,173,259
7671,173,271
7672,173,298
7673,173,299
7674,173,304
7675,173,311
7676,173,313
7677,173,314
7678,173,317
7679,173,321
7680,173,322
7681,173,334
7682,173,346
7683,173,372
7684,173,415
7685,173,432
7686,173,447
7687,173,559
7688,173,560
7689,173,575
7690,173,579
7691,173,587
7692,173,600
7693,173,626
7694,173,644
7695,173,647
7696,173,665
7697,173,691
7698,173,697
7699,173,704
7700,173,733
7701,173,742
7702,173,762
7703,173,763
7704,173,764
7705,173,769
7706,173,771
7707,173,789
7708,173,794
7709,173,803
7710,173,805
7711,173,813
7712,173,817
7713,173,820
7714,173,823
7715,173,836
7716,173,853
7717,173,857
7718,173,861
7719,173,871
7720,173,873
7721,173,887
7722,173,895
7723,173,904
7724,173,907
7725,173,908
7726,173,913
7727,173,918
7728,173,922
7729,173,935
7730,173,937
7731,173,941
7732,173,945
7733,173,946
7734,173,947
7735,173,948
7736,173,955
7737,173,958
7738,173,959
7739,173,960
7740,173,971
7741,173,972
7742,173,975
7743,173,979
7744,173,993
7745,173,995
7746,173,999
7747,173,1000
7748,173,1007
7749,173,1022
7750,173,1023
7751,173,1026
7752,173,1031
7753,173,1032
7754,173,1034
7755,173,1035
7756,173,1053
7757,173,1055
7758,173,1061
7759,173,1075
7760,173,1103
7761,173,1111
7762,173,1123
7763,173,1124
7764,173,1127
7765,173,1137
7766,173,1151
7767,173,1167
7768,173,1168
7769,173,1186
7770,173,1190
7771,173,1193
7772,173,1196
7773,173,1199
7774,173,1200
7775,173,1201
7776,173,1211
7777,173,1218
7778,173,1222
7779,173,1230
7780,173,1234
7781,173,1236
7782,173,1243
7783,173,1248
7784,173,1253
7785,173,1267
7786,173,1279
7787,173,1285
7788,173,1286
7789,173,1296
7790,173,1297
7791,173,1319
7792,173,1322
7793,173,1353
7794,173,1357
7795,173,1360
7796,173,1372
7797,173,1375
7798,173,1377
7799,173,1378
7800,173,1389
7801,173,1394
7802,173,1396
7803,173,1402
7804,173,1407
7805,173,1412
7806,173,1413
7807,173,1428
7808,173,1439
7809,173,1444
7810,173,1446
7811,173,1464
7812,173,1465
7813,173,1468
7814,173,1471
7815,173,1476
7816,173,1482
7817,173,1489
7818,173,1490
7819,173,1496
7820,173,1501
7821,173,1506
7822,173,1514
7823,173,1518
7824,173,1520
7825,173,1524
7826,173,1525
7827,173,1531
7828,173,1534
7829,173,1537
7830,173,1542
7831,173,1547
7832,173,1550
7833,173,1556
7834,173,1563
7835,173,1565
7836,173,1566
7837,173,1580
7838,173,1583
7839,173,1585
7840,173,1587
7841,173,1593
7842,173,1595
7843,173,1603
7844,173,1604
7845,173,1613
7846,173,1618
7847,173,1619
7848,173,1621
7849,173,1628
7850,173,1629
7851,173,1633
7852,173,1638
7853,173,1641
7854,173,1649
7855,173,1652
7856,173,1654
7857,173,1658
7858,173,1661
7859,173,1662
7860,173,1672
7861,173,1689
7862,173,1692
7863,173,1697
7864,173,1701
7865,173,1707
7866,173,1714
7867,173,1717
7868,173,1726
7869,173,1730
7870,173,1732
7871,173,1746
7872,173,1747
7873,173,1752
7874,173,1758
7875,173,1772
7876,173,1774
7877,173,1783
7878,173,1787
7879,173,1788
7880,173,1791
7881,173,1798
7882,173,1802
7883,173,1805
7884,173,1808
7885,173,1811
7886,173,1836
7887,173,1842
7888,173,1848
7889,173,1849
7890,173,1855
7891,173,1880
7892,173,1901
7893,173,1903
7894,173,1908
7895,173,1956
7896,173,1977
7897,173,1983
7898,173,1985
7899,173,1991
7900,173,1997
7901,173,2062
7902,173,2066
7903,173,2071
7904,173,2073
7905,173,2079
7906,173,2085
7907,173,2091
7908,173,2095
7909,173,2097
7910,173,2106
7911,173,2109
7912,173,2119
7913,173,2128
7914,173,2137
7915,173,2145
7916,173,2151
7917,173,2157
7918,173,2165
7919,173,2168
7920,173,2181
7921,173,2193
7922,173,2202
7923,173,2210
7924,173,2211
7925,173,2237
7926,173,2241
7927,173,2246
7928,173,2253
7929,173,2273
7930,173,2276
7931,173,2328
7932,173,2329
7933,173,2333
7934,173,2339
7935,173,2341
7936,173,2345
7937,173,2348
7938,173,2350
7939,173,2381
7940,173,2385
7941,173,2397
7942,173,2400
7943,173,2504
7944,173,2516
7945,173,2774
7946,173,2787
7947,173,2871
7948,173,3002
7949,173,3136
7950,173,3238
7951,173,3408
7952,173,3443
7953,173,3452
7954,173,3456
7955,173,3537
7956,173,3643
7957,173,3830
7958,173,3843
7959,173,3897
7960,173,3910
7961,173,3976
7962,173,4037
7963,173,4124
7964,173,4310
7965,173,4709
7966,173,4828
7967,173,4875
7968,173,5026
7969,173,5028
7970,173,5037
7971,173,5055
7972,173,5100
7973,173,5106
7974,173,5130
7975,173,5254
7976,173,5335
7977,173,5484
7978,173,5511
7979,173,5714
7980,173,5760
7981,173,5799
7982,173,6006
7983,173,6043
7984,173,6098
7985,173,6151
7986,173,6269
7987,173,6414
7988,173,6606
7989,173,6833
7990,173,6994
7991,173,7092
7992,173,7649
7993,173,7809
7994,173,7813
7995,173,8290
7996,173,8291
7997,174,175
7998,74,28
7999,74,29
8000,74,35
8001,74,49
8002,74,55
8003,74,56
8004,74,75
8005,74,86
8006,74,154
8007,74,178
8008,74,228
8009,74,252
8010,74,257
8011,74,271
8012,74,285
8013,74,299
8014,74,304
8015,74,317
8016,74,321
8017,74,334
8018,74,356
8019,74,447
8020,74,488
8021,74,626
8022,74,637
8023,74,643
8024,74,665
8025,74,682
8026,74,710
8027,74,749
8028,74,769
8029,74,784
8030,74,789
8031,74,794
8032,74,803
8033,74,806
8034,74,817
8035,74,863
8036,74,864
8037,74,893
8038,74,895
8039,74,918
8040,74,922
8041,74,937
8042,74,955
8043,74,956
8044,74,958
8045,74,960
8046,74,993
8047,74,995
8048,74,1026
8049,74,1053
8050,74,1111
8051,74,1123
8052,74,1186
8053,74,1190
8054,74,1284
8055,74,1297
8056,74,1330
8057,74,1583
8058,74,1633
8059,74,1811
8060,74,1836
8061,74,1927
8062,74,2004
8063,74,2119
8064,74,2181
8065,74,3117
8066,74,8290
8067,176,19
8068,176,29
8069,176,35
8070,176,154
8071,176,271
8072,176,334
8073,176,432
8074,176,647
8075,176,710
8076,176,805
8077,176,857
8078,176,871
8079,176,922
8080,176,948
8081,176,960
8082,176,1043
8083,176,1123
8084,176,1131
8085,176,1156
8086,176,1160
8087,176,1167
8088,176,1186
8089,176,1190
8090,176,1201
8091,176,1218
8092,176,1222
8093,176,1234
8094,176,1375
8095,176,1413
8096,176,1428
8097,176,1464
8098,176,1465
8099,176,1468
8100,176,1476
8101,176,1520
8102,176,1531
8103,176,1537
8104,176,1593
8105,176,1603
8106,177,56
8107,177,135
8108,177,183
8109,177,214
8110,177,228
8111,177,372
8112,177,427
8113,177,677
8114,177,739
8115,177,820
8116,177,849
8117,177,968
8118,177,972
8119,177,1186
8120,177,1514
8121,177,1592
8122,177,1593
8123,177,1718
8124,177,6496
8125,178,3
8126,178,72
8127,178,182
8128,178,183
8129,178,228
8130,178,271
8131,178,282
8132,178,313
8133,178,371
8134,178,396
8135,178,405
8136,178,429
8137,178,560
8138,178,564
8139,178,590
8140,178,600
8141,178,606
8142,178,616
8143,178,673
8144,178,704
8145,178,719
8146,178,723
8147,178,730
8148,178,741
8149,178,798
8150,178,817
8151,178,829
8152,178,838
8153,178,844
8154,178,866
8155,178,895
8156,178,906
8157,178,958
8158,178,983
8159,178,993
8160,178,994
8161,178,1014
8162,178,1185
8163,178,1482
8164,178,1733
8165,178,1799
8166,178,1893
8167,178,1966
8168,178,2073
8169,178,2145
8170,178,2210
8171,178,2381
8172,178,2398
8173,178,3634
8174,178,3755
8175,178,3897
8176,178,4297
8177,178,4483
8178,178,4578
8179,178,4646
8180,178,4715
8181,178,5412
8182,178,5684
8183,178,5804
8184,178,6006
8185,178,6098
8186,178,7699
8187,178,8288
8188,179,135
8189,179,183
8190,179,301
8191,179,304
8192,179,306
8193,179,308
8194,179,348
8195,179,349
8196,179,407
8197,179,549
8198,179,673
8199,179,739
8200,179,756
8201,179,761
8202,179,829
8203,179,977
8204,179,989
8205,180,3
8206,180,80
8207,180,132
8208,180,135
8209,180,182
8210,180,183
8211,180,216
8212,180,271
8213,180,274
8214,180,299
8215,180,349
8216,180,370
8217,180,402
8218,180,677
8219,180,908
8220,180,1026
8221,180,1031
8222,180,1100
8223,180,1166
8224,180,1203
8225,180,1218
8226,180,1222
8227,180,1284
8228,180,1425
8229,180,1464
8230,180,1476
8231,180,1542
8232,180,1622
8233,180,1701
8234,180,1754
8235,180,1858
8236,180,1956
8237,180,2114
8238,180,2246
8239,180,2325
8240,180,2517
8241,180,2542
8242,180,2597
8243,180,2604
8244,180,2625
8245,180,2643
8246,180,2657
8247,180,2720
8248,180,2727
8249,180,2777
8250,180,3010
8251,180,3089
8252,180,3136
8253,180,3265
8254,180,3480
8255,180,3567
8256,180,3587
8257,180,3681
8258,180,5563
8259,181,183
8260,181,214
8261,181,271
8262,182,56
8263,182,86
8264,182,183
8265,182,204
8266,182,243
8267,182,271
8268,182,299
8269,182,310
8270,182,405
8271,182,407
8272,182,427
8273,182,432
8274,182,590
8275,182,600
8276,182,644
8277,182,647
8278,182,650
8279,182,656
8280,182,659
8281,182,667
8282,182,694
8283,182,723
8284,182,750
8285,182,762
8286,182,805
8287,182,857
8288,182,878
8289,182,895
8290,182,966
8291,182,971
8292,182,972
8293,182,977
8294,182,982
8295,182,993
8296,182,1006
8297,182,1007
8298,182,1026
8299,182,1043
8300,182,1092
8301,182,1127
8302,182,1128
8303,182,1131
8304,182,1151
8305,182,1156
8306,182,1167
8307,182,1186
8308,182,1297
8309,182,1305
8310,182,1357
8311,182,1374
8312,182,1396
8313,182,1416
8314,182,1464
8315,182,1473
8316,182,1484
8317,182,1525
8318,182,1569
8319,182,1718
8320,182,1754
8321,182,1864
8322,182,1919
8323,182,2328
8324,182,2329
8325,182,2625
8326,182,2653
8327,182,2696
8328,182,2697
8329,182,2774
8330,182,2775
8331,182,2777
8332,182,3192
8333,182,3251
8334,182,3253
8335,182,3537
8336,182,3787
8337,182,4037
8338,182,4256
8339,182,6400
8340,182,7620
8341,166,28
8342,166,35
8343,166,75
8344,166,86
8345,166,152
8346,166,171
8347,166,204
8348,166,214
8349,166,243
8350,166,259
8351,166,261
8352,166,271
8353,166,273
8354,166,274
8355,166,290
8356,166,304
8357,166,417
8358,166,439
8359,166,465
8360,166,545
8361,166,647
8362,166,659
8363,166,673
8364,166,733
8365,166,789
8366,166,829
8367,166,837
8368,166,838
8369,166,859
8370,166,897
8371,166,908
8372,166,959
8373,166,1157
8374,166,1211
8375,166,1248
8376,166,1279
8377,166,1297
8378,166,1307
8379,166,1484
8380,166,1493
8381,166,1585
8382,166,1705
8383,166,1935
8384,166,1956
8385,166,1990
8386,166,2066
8387,166,2276
8388,166,2398
8389,166,2411
8390,166,2565
8391,166,2843
8392,166,2877
8393,166,3005
8394,166,3459
8395,166,3562
8396,166,3650
8397,166,3946
8398,166,4037
8399,166,4191
8400,166,4233
8401,166,4463
8402,166,4875
8403,166,5002
8404,166,5210
8405,166,5246
8406,166,5254
8407,166,5288
8408,166,5738
8409,166,5800
8410,166,6004
8411,166,6044
8412,166,6156
8413,166,6305
8414,166,6330
8415,166,6523
8416,166,6560
8417,166,6833
8418,166,6855
8419,166,6945
8420,166,6948
8421,166,7574
8422,166,7695
8423,166,7699
8424,166,7924
8425,166,7961
8426,166,8079
8427,166,8083
8428,166,8132
8429,166,8134
8430,166,8141
8431,166,8163
8432,166,8198
8433,166,8294
8434,185,214
8435,185,321
8436,185,1679
8437,185,2625
8438,194,214
8439,194,259
8440,194,368
8441,194,1497
8442,194,2585
8443,187,28
8444,187,29
8445,187,36
8446,187,86
8447,187,135
8448,187,214
8449,187,228
8450,187,243
8451,187,285
8452,187,322
8453,187,348
8454,187,373
8455,187,394
8456,187,415
8457,187,545
8458,187,600
8459,187,601
8460,187,657
8461,187,658
8462,187,664
8463,187,706
8464,187,733
8465,187,739
8466,187,760
8467,187,761
8468,187,779
8469,187,932
8470,187,977
8471,187,989
8472,187,1151
8473,187,1211
8474,187,1573
8475,187,1638
8476,187,2290
8477,187,2323
8478,187,4384
8479,187,8291
8480,188,214
8481,188,1808
8482,188,2713
8483,32,75
8484,32,214
8485,32,368
8486,32,517
8487,189,214
8488,196,214
8489,190,214
8490,190,370
8491,197,152
8492,197,214
8493,197,259
8494,197,324
8495,197,741
8496,197,1075
8497,197,1080
8498,197,1111
8499,197,1353
8500,197,2060
8501,197,2595
8502,195,214
8503,198,214
8504,199,214
8505,199,579
8506,199,963
8507,199,1186
8508,199,1407
8509,199,1412
8510,199,1471
8511,199,1520
8512,199,1603
8513,199,1633
8514,199,1662
8515,199,2721
8516,199,5671
8517,199,6784
8518,199,7279
8519,199,7442
8520,199,7795
8521,191,214
8522,191,259
8523,191,271
8524,191,372
8525,191,802
8526,191,829
8527,191,959
8528,191,1164
8529,191,1165
8530,191,1842
8531,191,1855
8532,191,1893
8533,191,1969
8534,200,214
8535,201,36
8536,201,55
8537,201,75
8538,201,80
8539,201,214
8540,201,252
8541,201,271
8542,201,282
8543,201,549
8544,201,681
8545,201,705
8546,201,706
8547,201,760
8548,201,817
8549,201,823
8550,201,956
8551,201,1023
8552,201,1026
8553,201,1043
8554,201,1123
8555,201,1186
8556,202,28
8557,202,135
8558,202,214
8559,202,300
8560,202,301
8561,202,427
8562,203,214
8563,203,259
8564,203,299
8565,203,407
8566,203,600
8567,203,829
8568,203,1075
8569,203,1111
8570,203,1717
8571,203,1808
8572,203,1842
8573,203,1855
8574,203,1956
8575,203,2398
8576,203,2456
8577,203,2470
8578,203,2516
8579,203,2542
8580,203,2576
8581,203,2595
8582,203,2660
8583,203,3018
8584,203,3192
8585,203,3352
8586,203,3835
8587,203,3903
8588,203,4276
8589,203,4338
8590,203,5123
8591,203,5254
8592,203,5423
8593,204,214
8594,204,439
8595,204,611
8596,204,756
8597,204,1151
8598,204,1165
8599,204,1608
8600,204,1718
8601,204,1787
8602,204,2151
8603,204,2211
8604,204,3516
8605,205,86
8606,205,140
8607,205,150
8608,205,152
8609,205,214
8610,205,282
8611,205,600
8612,205,613
8613,205,616
8614,205,658
8615,205,659
8616,205,1285
8617,206,214
8618,207,214
8619,208,28
8620,208,214
8621,208,219
8622,208,626
8623,208,771
8624,208,6156
8625,209,214
8626,209,259
8627,209,271
8628,209,626
8629,209,686
8630,209,696
8631,209,697
8632,209,1123
8633,209,1186
8634,209,1190
8635,192,28
8636,192,39
8637,192,56
8638,192,75
8639,192,94
8640,192,214
8641,192,308
8642,192,379
8643,192,406
8644,192,432
8645,192,549
8646,192,586
8647,192,600
8648,192,756
8649,192,857
8650,192,932
8651,192,936
8652,192,8283
8653,192,8287
8654,210,214
8655,125,28
8656,125,29
8657,125,35
8658,125,36
8659,125,55
8660,125,214
8661,125,271
8662,125,299
8663,125,302
8664,125,313
8665,125,317
8666,125,321
8667,125,488
8668,125,517
8669,125,637
8670,125,704
8671,125,710
8672,125,730
8673,125,784
8674,125,937
8675,125,959
8676,125,960
8677,125,1014
8678,125,1167
8679,125,1218
8680,125,1286
8681,125,1966
8682,125,8283
8683,125,8287
8684,216,86
8685,216,321
8686,216,895
8687,216,1418
8688,216,1453
8689,216,3634
8690,216,4735
8691,216,5412
8692,215,28
8693,215,35
8694,215,94
8695,215,178
8696,215,192
8697,215,216
8698,215,252
8699,215,257
8700,215,271
8701,215,282
8702,215,298
8703,215,299
8704,215,306
8705,215,310
8706,215,321
8707,215,332
8708,215,348
8709,215,350
8710,215,368
8711,215,506
8712,215,517
8713,215,559
8714,215,636
8715,215,663
8716,215,684
8717,215,687
8718,215,784
8719,215,836
8720,215,904
8721,215,943
8722,215,956
8723,215,985
8724,215,993
8725,215,994
8726,215,1018
8727,215,1103
8728,215,1124
8729,215,1141
8730,215,1156
8731,215,1186
8732,215,1193
8733,215,1199
8734,215,1261
8735,215,1297
8736,215,1322
8737,215,1374
8738,215,1375
8739,215,1482
8740,215,1487
8741,215,1492
8742,215,1496
8743,215,1514
8744,215,1521
8745,215,1608
8746,215,1610
8747,215,1628
8748,215,1700
8749,215,1726
8750,215,1732
8751,215,1746
8752,215,1747
8753,215,1758
8754,215,1768
8755,215,1771
8756,215,1774
8757,215,1783
8758,215,1788
8759,215,1791
8760,215,1798
8761,215,1802
8762,215,1805
8763,215,1811
8764,215,1842
8765,215,1848
8766,215,1849
8767,215,1903
8768,215,1964
8769,215,1966
8770,215,2195
8771,215,2234
8772,215,2240
8773,215,2241
8774,215,2242
8775,215,2332
8776,215,2378
8777,215,2400
8778,215,2409
8779,215,2499
8780,215,2504
8781,215,2570
8782,215,2619
8783,215,2625
8784,215,2685
8785,215,2736
8786,215,2754
8787,215,2801
8788,215,3755
8789,215,8283
8790,215,8290
8791,215,8291
8792,217,219
8793,221,28
8794,221,135
8795,221,282
8796,221,339
8797,221,341
8798,221,348
8799,221,390
8800,221,402
8801,221,590
8802,221,604
8803,222,28
8804,222,348
8805,222,1151
8806,222,1919
8807,223,3
8808,223,28
8809,223,80
8810,223,226
8811,223,257
8812,223,301
8813,223,325
8814,223,341
8815,223,348
8816,223,356
8817,223,358
8818,223,406
8819,223,415
8820,223,422
8821,223,427
8822,223,590
8823,223,607
8824,223,636
8825,223,882
8826,224,28
8827,224,152
8828,224,271
8829,224,282
8830,224,402
8831,224,407
8832,224,765
8833,224,806
8834,224,857
8835,224,994
8836,224,1633
8837,224,1793
8838,224,2066
8839,225,28
8840,226,28
8841,226,55
8842,226,72
8843,226,298
8844,226,322
8845,226,407
8846,226,432
8847,226,439
8848,226,789
8849,226,937
8850,226,966
8851,226,977
8852,226,989
8853,226,1014
8854,226,1151
8855,226,1152
8856,226,1192
8857,226,1322
8858,226,1497
8859,226,1569
8860,226,1573
8861,226,1997
8862,226,2775
8863,226,2777
8864,226,6437
8865,240,28
8866,240,637
8867,240,857
8868,240,1151
8869,240,1152
8870,227,28
8871,227,35
8872,227,271
8873,227,407
8874,227,1497
8875,228,28
8876,228,282
8877,228,299
8878,228,391
8879,228,415
8880,228,1484
8881,242,28
8882,242,407
8883,243,28
8884,243,250
8885,244,28
8886,244,56
8887,244,1920
8888,244,1973
8889,245,28
8890,245,56
8891,245,243
8892,246,28
8893,247,28
8894,247,232
8895,247,274
8896,247,300
8897,247,341
8898,247,415
8899,247,421
8900,247,422
8901,247,427
8902,247,428
8903,247,435
8904,230,28
8905,230,171
8906,230,298
8907,230,559
8908,230,1610
8909,230,1701
8910,231,28
8911,231,35
8912,231,86
8913,231,94
8914,231,132
8915,231,175
8916,231,178
8917,231,228
8918,231,236
8919,231,255
8920,231,271
8921,231,280
8922,231,299
8923,231,300
8924,231,321
8925,231,379
8926,231,391
8927,231,396
8928,231,402
8929,231,439
8930,231,549
8931,231,560
8932,231,600
8933,231,611
8934,231,613
8935,231,617
8936,231,650
8937,231,656
8938,231,657
8939,231,673
8940,231,686
8941,231,739
8942,231,756
8943,231,956
8944,231,1080
8945,231,1193
8946,231,1396
8947,231,1473
8948,231,1855
8949,231,1861
8950,231,1864
8951,231,2097
8952,231,2398
8953,231,4338
8954,231,5226
8955,231,5263
8956,231,5737
8957,231,5743
8958,231,6930
8959,231,7553
8960,232,28
8961,232,34
8962,232,178
8963,232,228
8964,232,271
8965,232,282
8966,232,402
8967,232,600
8968,232,619
8969,232,665
8970,232,737
8971,232,739
8972,232,742
8973,232,849
8974,232,857
8975,232,960
8976,232,1023
8977,232,1297
8978,232,1563
8979,232,1842
8980,232,1855
8981,232,3192
8982,232,5254
8983,233,28
8984,234,28
8985,235,28
8986,235,271
8987,236,28
8988,236,80
8989,236,94
8990,236,150
8991,236,151
8992,236,178
8993,236,182
8994,236,232
8995,236,257
8996,236,271
8997,236,282
8998,236,300
8999,236,306
9000,236,308
9001,236,310
9002,236,319
9003,236,325
9004,236,348
9005,236,349
9006,236,356
9007,236,406
9008,236,428
9009,236,581
9010,236,586
9011,236,590
9012,236,592
9013,236,600
9014,236,611
9015,236,622
9016,236,636
9017,236,656
9018,236,684
9019,236,725
9020,236,746
9021,236,749
9022,236,844
9023,236,857
9024,236,1679
9025,236,2625
9026,237,28
9027,237,56
9028,237,75
9029,237,178
9030,237,271
9031,237,282
9032,237,373
9033,237,391
9034,237,465
9035,237,560
9036,237,581
9037,237,587
9038,237,636
9039,237,746
9040,237,765
9041,237,1034
9042,237,1315
9043,237,1374
9044,237,1646
9045,237,1798
9046,237,1855
9047,237,1956
9048,237,2102
9049,237,2470
9050,237,2754
9051,237,2763
9052,237,2768
9053,237,2794
9054,237,2805
9055,237,2809
9056,237,2814
9057,237,2828
9058,237,2838
9059,237,3334
9060,237,4037
9061,237,5254
9062,237,6229
9063,237,6417
9064,237,6780
9065,237,7414
9066,237,8121
9067,248,28
9068,238,28
9069,238,358
9070,238,2517
9071,239,28
9072,169,28
9073,169,80
9074,169,257
9075,257,19
9076,257,132
9077,257,271
9078,257,302
9079,257,377
9080,257,937
9081,257,977
9082,257,981
9083,253,257
9084,254,55
9085,254,75
9086,254,105
9087,254,150
9088,254,228
9089,254,246
9090,254,257
9091,254,313
9092,254,677
9093,254,682
9094,254,706
9095,254,715
9096,254,739
9097,254,756
9098,254,857
9099,254,864
9100,254,881
9101,254,895
9102,254,1014
9103,254,1186
9104,254,1190
9105,254,1200
9106,254,1287
9107,254,1612
9108,254,1718
9109,255,29
9110,255,35
9111,255,36
9112,255,56
9113,255,257
9114,255,259
9115,255,271
9116,255,280
9117,255,282
9118,255,299
9119,255,306
9120,255,310
9121,255,317
9122,255,319
9123,255,325
9124,255,371
9125,255,405
9126,255,432
9127,255,439
9128,255,549
9129,255,564
9130,255,567
9131,255,581
9132,255,600
9133,255,606
9134,255,607
9135,255,608
9136,255,624
9137,255,627
9138,255,628
9139,255,631
9140,255,633
9141,255,636
9142,255,637
9143,255,643
9144,255,656
9145,255,657
9146,255,658
9147,255,659
9148,255,667
9149,255,668
9150,255,673
9151,255,675
9152,255,677
9153,255,681
9154,255,697
9155,255,706
9156,255,719
9157,255,723
9158,255,725
9159,255,730
9160,255,739
9161,255,741
9162,255,743
9163,255,746
9164,255,748
9165,255,749
9166,255,756
9167,255,760
9168,255,763
9169,255,765
9170,255,779
9171,255,789
9172,255,798
9173,255,817
9174,255,864
9175,255,878
9176,255,893
9177,255,993
9178,255,1123
9179,255,1166
9180,255,1286
9181,255,1482
9182,255,1487
9183,255,1538
9184,255,1573
9185,255,1893
9186,255,1956
9187,255,1966
9188,255,1992
9189,255,2066
9190,255,2595
9191,255,2625
9192,255,2834
9193,255,2859
9194,255,5073
9195,256,80
9196,256,226
9197,256,257
9198,256,282
9199,256,298
9200,256,626
9201,256,644
9202,256,771
9203,256,1402
9204,256,1701
9205,261,258
9206,261,286
9207,261,339
9208,261,356
9209,261,405
9210,261,606
9211,261,607
9212,261,609
9213,258,261
9214,258,271
9215,258,273
9216,258,1062
9217,258,1360
9218,258,6262
9219,260,258
9220,260,261
9221,260,285
9222,260,1360
9223,260,2576
9224,260,6262
9225,259,29
9226,259,227
9227,259,261
9228,259,271
9229,259,299
9230,259,356
9231,259,432
9232,259,579
9233,259,600
9234,259,626
9235,259,769
9236,259,803
9237,259,817
9238,259,853
9239,259,893
9240,259,959
9241,259,1075
9242,259,1111
9243,259,1203
9244,259,1330
9245,259,1372
9246,259,1375
9247,259,1382
9248,259,1402
9249,259,1473
9250,259,1652
9251,259,1717
9252,259,1808
9253,259,1835
9254,259,1842
9255,259,1855
9256,259,1956
9257,259,2060
9258,259,2181
9259,259,2210
9260,259,2323
9261,259,2506
9262,259,2508
9263,259,2542
9264,259,2660
9265,259,2770
9266,259,3084
9267,259,3192
9268,259,3804
9269,259,3835
9270,259,4110
9271,259,5210
9272,259,5254
9273,259,5714
9274,259,5773
9275,259,5828
9276,259,6833
9277,259,6840
9278,259,7115
9279,259,8141
9280,259,8294
9281,263,80
9282,263,182
9283,263,271
9284,263,282
9285,263,339
9286,263,432
9287,263,733
9288,263,746
9289,263,762
9290,263,893
9291,263,918
9292,263,922
9293,263,979
9294,263,1123
9295,263,1573
9296,263,2210
9297,263,2774
9298,263,3092
9299,263,3106
9300,263,3726
9301,263,5222
9302,263,5584
9303,264,271
9304,265,29
9305,265,32
9306,265,35
9307,265,49
9308,265,75
9309,265,150
9310,265,271
9311,265,282
9312,265,447
9313,265,600
9314,265,675
9315,265,677
9316,265,700
9317,265,737
9318,265,748
9319,265,827
9320,265,1007
9321,265,1131
9322,265,1858
9323,265,2151
9324,265,2369
9325,265,2593
9326,265,3587
9327,265,4065
9328,265,4266
9329,265,5083
9330,265,5254
9331,265,6328
9332,265,6737
9333,265,7478
9334,265,7587
9335,266,271
9336,266,429
9337,266,665
9338,266,715
9339,266,836
9340,266,844
9341,266,935
9342,266,1285
9343,266,1723
9344,266,1726
9345,266,1802
9346,266,2955
9347,266,3680
9348,267,271
9349,268,178
9350,268,271
9351,268,935
9352,269,3
9353,269,86
9354,269,246
9355,269,271
9356,269,321
9357,269,339
9358,269,348
9359,269,396
9360,269,429
9361,269,439
9362,269,440
9363,269,549
9364,269,609
9365,269,697
9366,269,704
9367,269,730
9368,269,789
9369,269,817
9370,269,895
9371,269,972
9372,269,977
9373,269,994
9374,269,1123
9375,269,1151
9376,269,1248
9377,269,1322
9378,269,1661
9379,269,1717
9380,269,1726
9381,269,1811
9382,270,271
9383,270,853
9384,270,935
9385,270,937
9386,270,1284
9387,270,1285
9388,270,1378
9389,270,1585
9390,270,1965
9391,270,2079
9392,270,2485
9393,270,3144
9394,270,4432
9395,270,5106
9396,273,34
9397,273,151
9398,273,258
9399,273,299
9400,273,302
9401,273,348
9402,273,392
9403,276,132
9404,276,243
9405,276,274
9406,276,802
9407,276,849
9408,276,1218
9409,276,1250
9410,277,140
9411,277,274
9412,275,15
9413,275,28
9414,275,75
9415,275,80
9416,275,94
9417,275,152
9418,275,182
9419,275,224
9420,275,274
9421,275,282
9422,275,299
9423,275,356
9424,275,405
9425,275,417
9426,275,590
9427,275,604
9428,275,619
9429,275,650
9430,275,656
9431,275,657
9432,275,664
9433,275,667
9434,275,946
9435,275,1211
9436,275,1357
9437,275,1717
9438,275,1734
9439,275,1792
9440,275,1835
9441,275,1888
9442,275,1918
9443,275,1956
9444,275,1992
9445,275,1997
9446,275,2053
9447,275,2322
9448,275,2323
9449,275,2504
9450,275,2508
9451,275,2576
9452,275,2619
9453,275,2625
9454,275,2654
9455,275,2669
9456,275,2685
9457,275,2790
9458,275,2794
9459,275,2799
9460,275,2828
9461,275,2838
9462,275,2844
9463,275,2972
9464,275,2999
9465,275,3117
9466,275,3650
9467,275,5254
9468,241,132
9469,241,271
9470,241,282
9471,241,325
9472,241,626
9473,241,802
9474,241,864
9475,241,1186
9476,280,15
9477,280,56
9478,280,132
9479,280,152
9480,280,178
9481,280,271
9482,280,290
9483,280,299
9484,280,304
9485,280,308
9486,280,317
9487,280,372
9488,280,407
9489,280,415
9490,280,421
9491,280,422
9492,280,431
9493,280,433
9494,280,447
9495,280,488
9496,280,566
9497,280,567
9498,280,579
9499,280,626
9500,280,667
9501,280,677
9502,280,697
9503,280,719
9504,280,739
9505,280,789
9506,280,794
9507,280,795
